X,Y,id,snow.auc,snow.av,2023-07-02,2023-07-12,2023-07-18,2023-07-26
639385,7691595,660,3.35966419874313,0.167046199921445,0.660675,0.00375,0.00375,9.79968578161823e-06
639395,7691595,661,5,0.25,1,0,0,0
639405,7691595,662,5,0.25,1,0,0,0
639415,7691595,663,5,0.25,1,0,0,0
639425,7691595,664,4.493875,0.22469375,0.898775,0,0,0
639435,7691595,665,4.515425,0.2256625,0.901925,0.000725,0,0
639445,7691595,666,3.409125,0.17045625,0.681825,0,0,0
639455,7691595,667,1.71775,0.0858875,0.34355,0,0,0
639225,7691585,676,1.76325,0.0881625,0.35265,0,0,0
639235,7691585,677,6.4852,0.2964125,1,0.18565,0,0
639245,7691585,678,6.576,0.29925,1,0.197,0,0
639255,7691585,679,5,0.25,1,0,0,0
639265,7691585,680,4.713125,0.23565625,0.942625,0,0,0
639275,7691585,681,0.088875,0.00444375,0.017775,0,0,0
639285,7691585,682,0,0,0,0,0,0
639295,7691585,683,0,0,0,0,0,0
639305,7691585,684,0,0,0,0,0,0
639315,7691585,685,0,0,0,0,0,0
639325,7691585,686,0.1555,0.007775,0.0311,0,0,0
639335,7691585,687,0.15275,0.0076375,0.03055,0,0,0
639345,7691585,688,1.51775,0.0758875,0.30355,0,0,0
639355,7691585,689,1.379,0.06895,0.2758,0,0,0
639365,7691585,690,0.429375,0.02146875,0.085875,0,0,0
639375,7691585,691,0.804,0.0402,0.1608,0,0,0
639385,7691585,692,4.56375,0.2281875,0.91275,0,0,0
639395,7691585,693,6.9088,0.30965,1,0.2386,0,0
639405,7691585,694,6.7553,0.2994625,0.9425,0.25535,0,0
639415,7691585,695,4.605875,0.23029375,0.921175,0,0,0
639425,7691585,696,1.864875,0.09324375,0.372975,0,0,0
639435,7691585,697,4.433625,0.22168125,0.886725,0,0,0
639445,7691585,698,4.90175,0.2450875,0.98035,0,0,0
639455,7691585,699,4.455375,0.22276875,0.891075,0,0,0
639225,7691575,708,6.4192,0.29,0.9536,0.2064,0,0
639235,7691575,709,8.425975,0.35106875,0.936075,0.4682,0,0
639245,7691575,710,2.2475,0.10436875,0.3641,0.053375,0,0
639255,7691575,711,2.466125,0.12330625,0.493225,0,0,0
639265,7691575,712,1.811125,0.09055625,0.362225,0,0,0
639275,7691575,713,0,0,0,0,0,0
639285,7691575,714,0,0,0,0,0,0
639295,7691575,715,0,0,0,0,0,0
639305,7691575,716,0.0331636169386169,0.00145866355866356,0.004225,0.0008,0.0008,9.65423465423465e-06
639315,7691575,717,0.097625,0.00488125,0.019525,0,0,0
639325,7691575,718,2.14975,0.1074875,0.42995,0,0,0
639335,7691575,719,1.222,0.0611,0.2444,0,0,0
639345,7691575,720,0.044625,0.00223125,0.008925,0,0,0
639355,7691575,721,3.32375,0.1661875,0.66475,0,0,0
639365,7691575,722,2.713875,0.13569375,0.542775,0,0,0
639375,7691575,723,3.1675,0.158375,0.6335,0,0,0
639385,7691575,724,5.065,0.25203125,1,0.008125,0,0
639395,7691575,725,10.1106,0.40970625,1,0.638825,0,0
639405,7691575,726,3.751,0.16805,0.5422,0.13,0,0
639415,7691575,727,0.380125,0.01900625,0.076025,0,0,0
639425,7691575,728,3.003875,0.15019375,0.600775,0,0,0
639435,7691575,729,5,0.25,1,0,0,0
639445,7691575,730,5,0.25,1,0,0,0
639455,7691575,731,5,0.25,1,0,0,0
639225,7691565,740,11.46385,0.45179375,0.99785,0.809325,0,0
639235,7691565,741,2.131275,0.10640625,0.424575,0.00105,0,0
639245,7691565,742,0,0,0,0,0,0
639255,7691565,743,0.03425,0.0017125,0.00685,0,0,0
639265,7691565,744,0.002,0.0001,0.0004,0,0,0
639275,7691565,745,0,0,0,0,0,0
639285,7691565,746,0,0,0,0,0,0
639295,7691565,747,0,0,0,0,0,0
639305,7691565,748,0.021125,0.00105625,0.004225,0,0,0
639315,7691565,749,1.524875,0.07624375,0.304975,0,0,0
639325,7691565,750,4.601625,0.23008125,0.920325,0,0,0
639335,7691565,751,0.453,0.02265,0.0906,0,0,0
639345,7691565,752,0.271,0.01355,0.0542,0,0,0
639355,7691565,753,3.576625,0.17883125,0.715325,0,0,0
639365,7691565,754,2.42575,0.1212875,0.48515,0,0,0
639375,7691565,755,4.800775,0.239075,0.949875,0.006425,0,0
639385,7691565,756,11.103304480737,0.441839342546064,1,0.731825,0.035525,7.37018425460638e-06
639395,7691565,757,9.109625,0.3781,0.996525,0.515875,0,0
639405,7691565,758,2.37825,0.1189125,0.47565,0,0,0
639415,7691565,759,1.451,0.07255,0.2902,0,0,0
639425,7691565,760,4.91025,0.2455125,0.98205,0,0,0
639435,7691565,761,5,0.25,1,0,0,0
639445,7691565,762,4.3335,0.216675,0.8667,0,0,0
639455,7691565,763,1.22075,0.0610375,0.24415,0,0,0
639225,7691555,772,5.549725,0.24395,0.752225,0.223575,0,0
639235,7691555,773,2.854625,0.14273125,0.570925,0,0,0
639245,7691555,774,0.182125,0.00910625,0.036425,0,0,0
639255,7691555,775,0.18375,0.0091875,0.03675,0,0,0
639265,7691555,776,0,0,0,0,0,0
639275,7691555,777,0,0,0,0,0,0
639285,7691555,778,0,0,0,0,0,0
639295,7691555,779,0,0,0,0,0,0
639305,7691555,780,0.016,0.0008,0.0032,0,0,0
639315,7691555,781,0.7865,0.039325,0.1573,0,0,0
639325,7691555,782,0.247625,0.01238125,0.049525,0,0,0
639335,7691555,783,0,0,0,0,0,0
639345,7691555,784,0.685875,0.03429375,0.137175,0,0,0
639355,7691555,785,4.852125,0.24260625,0.970425,0,0,0
639365,7691555,786,4.89075,0.2445375,0.97815,0,0,0
639375,7691555,787,9.76010371943639,0.400826794964774,1,0.536975,0.066325,7.1798590965603e-06
639385,7691555,788,12.0590522648084,0.472345454050523,0.95455,0.7425,0.192325,6.81620209059233e-06
639395,7691555,789,2.440475,0.11175625,0.378575,0.06845,0,0
639405,7691555,790,2.288,0.1144,0.4576,0,0,0
639415,7691555,791,3.942375,0.19711875,0.788475,0,0,0
639425,7691555,792,2.788125,0.13940625,0.557625,0,0,0
639435,7691555,793,3.883625,0.19418125,0.776725,0,0,0
639445,7691555,794,1.82075,0.0910375,0.36415,0,0,0
639225,7691545,804,0.801125,0.04005625,0.160225,0,0,0
639235,7691545,805,0.801625,0.04008125,0.160325,0,0,0
639245,7691545,806,0.02425,0.0012125,0.00485,0,0,0
639255,7691545,807,0,0,0,0,0,0
639265,7691545,808,0,0,0,0,0,0
639275,7691545,809,0,0,0,0,0,0
639285,7691545,810,0,0,0,0,0,0
639295,7691545,811,0,0,0,0,0,0
639305,7691545,812,0,0,0,0,0,0
639315,7691545,813,0.550125,0.02750625,0.110025,0,0,0
639325,7691545,814,0.9795,0.048975,0.1959,0,0,0
639335,7691545,815,2.3505,0.117525,0.4701,0,0,0
639345,7691545,816,4.497875,0.22489375,0.899575,0,0,0
639355,7691545,817,5,0.25,1,0,0,0
639365,7691545,818,7.2876,0.3214875,1,0.28595,0,0
639375,7691545,819,13.2615519773407,0.512101686083796,1,0.922725,0.125675,6.74433518597693e-06
639385,7691545,820,3.97430295414462,0.189145497134039,0.690725,0.0597,0.00615,6.98853615520282e-06
639395,7691545,821,1.4125,0.070625,0.2825,0,0,0
639405,7691545,822,1.774375,0.08871875,0.354875,0,0,0
639415,7691545,823,1.88175,0.0940875,0.37635,0,0,0
639425,7691545,824,0.074875,0.00374375,0.014975,0,0,0
639435,7691545,825,0.00425,0.0002125,0.00085,0,0,0
639445,7691545,826,0,0,0,0,0,0
639215,7691535,835,2.28825,0.1144125,0.45765,0,0,0
639225,7691535,836,0,0,0,0,0,0
639235,7691535,837,0,0,0,0,0,0
639245,7691535,838,0,0,0,0,0,0
639255,7691535,839,0.000125,6.25e-06,2.5e-05,0,0,0
639265,7691535,840,0,0,0,0,0,0
639275,7691535,841,0,0,0,0,0,0
639285,7691535,842,0.149,0.00745,0.0298,0,0,0
639295,7691535,843,1.138,0.0569,0.2276,0,0,0
639305,7691535,844,2.6275,0.131375,0.5255,0,0,0
639315,7691535,845,4.508625,0.22543125,0.901725,0,0,0
639325,7691535,846,4.952375,0.24761875,0.990475,0,0,0
639335,7691535,847,5,0.25,1,0,0,0
639345,7691535,848,5,0.25,1,0,0,0
639355,7691535,849,6.4316,0.2947375,1,0.17895,0,0
639365,7691535,850,11.941,0.46690625,1,0.867625,0,0
639375,7691535,851,7.1578,0.31743125,1,0.269725,0,0
639385,7691535,852,2.79575,0.1397875,0.55915,0,0,0
639395,7691535,853,0.022375,0.00111875,0.004475,0,0,0
639405,7691535,854,0.068625,0.00343125,0.013725,0,0,0
639415,7691535,855,0.031875,0.00159375,0.006375,0,0,0
639425,7691535,856,0,0,0,0,0,0
639435,7691535,857,0,0,0,0,0,0
639445,7691535,858,0,0,0,0,0,0
639215,7691525,867,0,0,0,0,0,0
639225,7691525,868,0,0,0,0,0,0
639235,7691525,869,0,0,0,0,0,0
639245,7691525,870,0.027875,0.00139375,0.005575,0,0,0
639255,7691525,871,1.126375,0.05631875,0.225275,0,0,0
639265,7691525,872,0.037375,0.00186875,0.007475,0,0,0
639275,7691525,873,0.049625,0.00248125,0.009925,0,0,0
639285,7691525,874,4.4915,0.224575,0.8983,0,0,0
639295,7691525,875,4.999875,0.24999375,0.999975,0,0,0
639305,7691525,876,7.036325,0.31361875,0.999825,0.25465,0,0
639315,7691525,877,8.596,0.362375,1,0.4495,0,0
639325,7691525,878,7.8742,0.33981875,1,0.359275,0,0
639335,7691525,879,9.45892685560054,0.389420428475034,0.999925,0.555025,0.002725,6.71390013495277e-06
639345,7691525,880,7.99557515952598,0.343720322470374,1,0.371425,0.00345,6.28988149498633e-06
639355,7691525,881,7.2398,0.31999375,1,0.279975,0,0
639365,7691525,882,6.4523,0.290575,0.9487,0.2136,0,0
639375,7691525,883,1.878,0.0939,0.3756,0,0,0
639385,7691525,884,0.0165,0.000825,0.0033,0,0,0
639395,7691525,885,0,0,0,0,0,0
639405,7691525,886,0,0,0,0,0,0
639415,7691525,887,0,0,0,0,0,0
639425,7691525,888,0,0,0,0,0,0
639435,7691525,889,0,0,0,0,0,0
639445,7691525,890,0,0,0,0,0,0
639215,7691515,899,0,0,0,0,0,0
639225,7691515,900,0.418,0.0209,0.0836,0,0,0
639235,7691515,901,0.002,0.0001,0.0004,0,0,0
639245,7691515,902,0.427625,0.02138125,0.085525,0,0,0
639255,7691515,903,0.582625,0.02913125,0.116525,0,0,0
639265,7691515,904,0.71175,0.0355875,0.14235,0,0,0
639275,7691515,905,3.61675,0.1808375,0.72335,0,0,0
639285,7691515,906,5,0.25,1,0,0,0
639295,7691515,907,5,0.25,1,0,0,0
639305,7691515,908,7.499,0.32809375,1,0.312375,0,0
639315,7691515,909,8.88914559755545,0.369913787347216,0.982625,0.496825,0.0002,5.14938886373925e-06
639325,7691515,910,8.4369726450999,0.332582665318744,0.67745,0.479575,0.1733,5.66127497621312e-06
639335,7691515,911,3.52049986873508,0.145120304295943,0.348325,0.1538,0.07835,6.21718377088305e-06
639345,7691515,912,0.52505,0.02539375,0.09585,0.005725,0,0
639355,7691515,913,0.7925,0.039625,0.1585,0,0,0
639365,7691515,914,0.79475,0.0397375,0.15895,0,0,0
639375,7691515,915,0.000125,6.25e-06,2.5e-05,0,0,0
639385,7691515,916,0,0,0,0,0,0
639395,7691515,917,0,0,0,0,0,0
639405,7691515,918,0,0,0,0,0,0
639415,7691515,919,0.040875,0.00204375,0.008175,0,0,0
639425,7691515,920,0.004375,0.00021875,0.000875,0,0,0
639435,7691515,921,0,0,0,0,0,0
639215,7691505,931,2.35325,0.1176625,0.47065,0,0,0
639225,7691505,932,2.203125,0.11015625,0.440625,0,0,0
639235,7691505,933,2.761375,0.13806875,0.552275,0,0,0
639245,7691505,934,4.77175,0.2385875,0.95435,0,0,0
639255,7691505,935,2.6835,0.134175,0.5367,0,0,0
639265,7691505,936,4.449275,0.22245625,0.889775,5e-05,0,0
639275,7691505,937,5,0.25,1,0,0,0
639285,7691505,938,6.4844,0.2963875,1,0.18555,0,0
639295,7691505,939,6.946475,0.3071875,0.961175,0.267575,0,0
639305,7691505,940,1.6385,0.081925,0.3277,0,0,0
639315,7691505,941,0.058125,0.00290625,0.011625,0,0,0
639325,7691505,942,0,0,0,0,0,0
639335,7691505,943,0,0,0,0,0,0
639345,7691505,944,0,0,0,0,0,0
639355,7691505,945,0,0,0,0,0,0
639365,7691505,946,0,0,0,0,0,0
639375,7691505,947,0,0,0,0,0,0
639385,7691505,948,0,0,0,0,0,0
639395,7691505,949,0,0,0,0,0,0
639405,7691505,950,0.074,0.0037,0.0148,0,0,0
639415,7691505,951,0.9705,0.048525,0.1941,0,0,0
639425,7691505,952,0.287414550714772,0.0141587219196732,0.054925,0.00085,0.00085,9.88767869298843e-06
639435,7691505,953,0.0517921313097987,0.00198388320686242,0.003075,0.002425,0.002425,1.05328274496866e-05
639215,7691495,963,2.233875,0.11169375,0.446775,0,0,0
639225,7691495,964,2.446125,0.12230625,0.489225,0,0,0
639235,7691495,965,4.9915,0.249575,0.9983,0,0,0
639245,7691495,966,2.27275,0.1136375,0.45455,0,0,0
639255,7691495,967,3.158125,0.15790625,0.631625,0,0,0
639265,7691495,968,5,0.25,1,0,0,0
639275,7691495,969,5.4882,0.26525625,1,0.061025,0,0
639285,7691495,970,3.974,0.198175,0.7892,0.0035,0,0
639295,7691495,971,1.5115,0.075575,0.3023,0,0,0
639305,7691495,972,0,0,0,0,0,0
639315,7691495,973,0,0,0,0,0,0
639325,7691495,974,0,0,0,0,0,0
639335,7691495,975,0,0,0,0,0,0
639345,7691495,976,0,0,0,0,0,0
639355,7691495,977,0,0,0,0,0,0
639365,7691495,978,0,0,0,0,0,0
639375,7691495,979,0,0,0,0,0,0
639385,7691495,980,0.206875,0.01034375,0.041375,0,0,0
639395,7691495,981,0,0,0,0,0,0
639405,7691495,982,0,0,0,0,0,0
639415,7691495,983,0.014,0.0007,0.0028,0,0,0
639425,7691495,984,0.026625,0.00133125,0.005325,0,0,0
639435,7691495,985,0.367625,0.01838125,0.073525,0,0,0
639215,7691485,995,2.51975,0.1259875,0.50395,0,0,0
639225,7691485,996,4.043125,0.20215625,0.808625,0,0,0
639235,7691485,997,4.368625,0.21843125,0.873725,0,0,0
639245,7691485,998,1.847125,0.09235625,0.369425,0,0,0
639255,7691485,999,3.932875,0.19664375,0.786575,0,0,0
639265,7691485,1000,4.47625,0.2238125,0.89525,0,0,0
639275,7691485,1001,3.25825,0.1629125,0.65165,0,0,0
639285,7691485,1002,0.00025,1.25e-05,5e-05,0,0,0
639295,7691485,1003,0,0,0,0,0,0
639305,7691485,1004,0,0,0,0,0,0
639315,7691485,1005,0,0,0,0,0,0
639325,7691485,1006,0,0,0,0,0,0
639335,7691485,1007,0,0,0,0,0,0
639345,7691485,1008,0,0,0,0,0,0
639355,7691485,1009,0.01875,0.0009375,0.00375,0,0,0
639365,7691485,1010,0.43175,0.0215875,0.08635,0,0,0
639375,7691485,1011,0.011375,0.00056875,0.002275,0,0,0
639385,7691485,1012,0.865,0.04325,0.173,0,0,0
639395,7691485,1013,0,0,0,0,0,0
639405,7691485,1014,0.000125,6.25e-06,2.5e-05,0,0,0
639415,7691485,1015,0,0,0,0,0,0
639425,7691485,1016,0.77325,0.0386625,0.15465,0,0,0
639435,7691485,1017,3.95875,0.1979375,0.79175,0,0,0
639205,7691475,1026,0,0,0,0,0,0
639215,7691475,1027,0.3845,0.019225,0.0769,0,0,0
639225,7691475,1028,1.966125,0.09830625,0.393225,0,0,0
639235,7691475,1029,2.298375,0.11491875,0.459675,0,0,0
639245,7691475,1030,0.164875,0.00824375,0.032975,0,0,0
639255,7691475,1031,3.765625,0.18828125,0.753125,0,0,0
639265,7691475,1032,0.6095,0.030475,0.1219,0,0,0
639275,7691475,1033,0,0,0,0,0,0
639285,7691475,1034,0,0,0,0,0,0
639295,7691475,1035,0,0,0,0,0,0
639305,7691475,1036,0,0,0,0,0,0
639315,7691475,1037,0,0,0,0,0,0
639325,7691475,1038,0,0,0,0,0,0
639335,7691475,1039,0.0005328173374613,2.08010835913313e-05,2.5e-05,2.5e-05,2.5e-05,8.20433436532507e-06
639345,7691475,1040,1.047875,0.05239375,0.209575,0,0,0
639355,7691475,1041,2.75675,0.1378375,0.55135,0,0,0
639365,7691475,1042,4.769125,0.2384375,0.953625,0.000125,0,0
639375,7691475,1043,4.76558312277931,0.233077070173707,0.8976,0.03465,5e-05,8.28069482826688e-06
639385,7691475,1044,2.824575,0.14120625,0.564675,0.00015,0,0
639395,7691475,1045,1.11675,0.0558375,0.22335,0,0,0
639405,7691475,1046,1.898625,0.09493125,0.379725,0,0,0
639415,7691475,1047,3.47125,0.1735625,0.69425,0,0,0
639425,7691475,1048,4.936,0.2468,0.9872,0,0,0
639435,7691475,1049,5.065775,0.25200625,0.999475,0.00855,0,0
639205,7691465,1058,0.00575,0.0002875,0.00115,0,0,0
639215,7691465,1059,0.071375,0.00356875,0.014275,0,0,0
639225,7691465,1060,0.005,0.00025,0.001,0,0,0
639235,7691465,1061,0,0,0,0,0,0
639245,7691465,1062,1.31027491838955,0.0652828073993471,0.259275,0.000925,0.000925,6.22959738846572e-06
639255,7691465,1063,3.61775,0.1808875,0.72355,0,0,0
639265,7691465,1064,0,0,0,0,0,0
639275,7691465,1065,0,0,0,0,0,0
639285,7691465,1066,0,0,0,0,0,0
639295,7691465,1067,0,0,0,0,0,0
639305,7691465,1068,0,0,0,0,0,0
639315,7691465,1069,0,0,0,0,0,0
639325,7691465,1070,1.129125,0.05645625,0.225825,0,0,0
639335,7691465,1071,3.23995,0.161975,0.64775,0.00015,0,0
639345,7691465,1072,6.13613487055016,0.284152179409385,0.98505,0.15,0.00155,8.71763754045308e-06
639355,7691465,1073,8.79968067993367,0.369626917495854,1,0.45015,0.02835,7.66998341625207e-06
639365,7691465,1074,13.8240258569615,0.536201616060093,1,0.8104,0.3344,6.46424037240795e-06
639375,7691465,1075,15.8207253731343,0.603570335820895,1,0.920775,0.4935,6.34328358208955e-06
639385,7691465,1076,15.315626513214,0.588464157075874,1,0.83865,0.5152,6.62830349531117e-06
639395,7691465,1077,14.3805525777414,0.557226723608838,1,0.778225,0.450675,6.89443535188215e-06
639405,7691465,1078,14.701354656275,0.570064353517186,0.99995,0.739475,0.540825,7.414068745004e-06
639415,7691465,1079,11.891733642871,0.472239602679435,0.993425,0.6559,0.239625,8.41071774037532e-06
639425,7691465,1080,10.8426594887348,0.437633405545927,1,0.58895,0.161575,8.62218370883882e-06
639205,7691455,1090,4.22575,0.2112875,0.84515,0,0,0
639215,7691455,1091,3.625375,0.18126875,0.725075,0,0,0
639225,7691455,1092,0.229,0.01145,0.0458,0,0,0
639235,7691455,1093,1.1575,0.057875,0.2315,0,0,0
639245,7691455,1094,3.525375,0.17626875,0.705075,0,0,0
639255,7691455,1095,2.11925,0.1059625,0.42385,0,0,0
639265,7691455,1096,0,0,0,0,0,0
639275,7691455,1097,0,0,0,0,0,0
639285,7691455,1098,0,0,0,0,0,0
639295,7691455,1099,0.557375,0.02786875,0.111475,0,0,0
639305,7691455,1100,2.500625,0.12503125,0.500125,0,0,0
639315,7691455,1101,3.567525,0.177525,0.704425,0.005675,0,0
639325,7691455,1102,5.638025,0.2685625,0.985325,0.088925,0,0
639335,7691455,1103,12.6549988095238,0.499282738095238,1,0.6751,0.322025,5.95238095238095e-06
639345,7691455,1104,17.9679178082192,0.678207363013699,1,0.978125,0.7347,4.45205479452055e-06
639355,7691455,1105,19.3979139801375,0.728532123758594,1,0.999025,0.9151,3.49503437738733e-06
639365,7691455,1106,13.4583687630589,0.517869922691183,0.84255,0.643125,0.5858,4.69076473046385e-06
639375,7691455,1107,1.3930433475652,0.0680386467228248,0.260175,0.008325,0.00365,4.58689129933072e-06
639385,7691455,1108,6.94259278093883,0.294038611308677,0.769275,0.248075,0.1588,4.4452347083926e-06
639395,7691455,1109,13.1064196114709,0.514476225716929,1,0.7011,0.3568,4.90286771507862e-06
639405,7691455,1110,10.6045678689298,0.432426116808109,1,0.49665,0.23305,4.46723243752948e-06
639415,7691455,1111,10.0164949061033,0.408632494131455,0.991775,0.55835,0.0844,4.97652582159625e-06
639425,7691455,1112,12.8297498990579,0.500332806191117,0.9991,0.81865,0.183575,6.22476446837148e-06
639205,7691445,1122,4.814,0.2407,0.9628,0,0,0
639215,7691445,1123,0.244625,0.01223125,0.048925,0,0,0
639225,7691445,1124,2.069425,0.10311875,0.410125,0.00235,0,0
639235,7691445,1125,7.84999665940866,0.338201353713041,0.97755,0.335475,0.039775,5.41485216594087e-06
639245,7691445,1126,7.51354649575591,0.315126343484744,0.836725,0.363475,0.0603,5.37393897682955e-06
639255,7691445,1127,1.27175,0.0635875,0.25435,0,0,0
639265,7691445,1128,0.015125,0.00075625,0.003025,0,0,0
639275,7691445,1129,1.176625,0.05883125,0.235325,0,0,0
639285,7691445,1130,4.65788378271213,0.211245861419508,0.69895,0.140925,0.0051,8.4456780333069e-06
639295,7691445,1131,10.5562821848081,0.426595761550509,0.944825,0.501275,0.260275,8.04620203602193e-06
639305,7691445,1132,14.431795511883,0.560120031992687,0.99995,0.74835,0.492175,5.12797074954295e-06
639315,7691445,1133,16.6272949532346,0.631494997077163,1,0.94545,0.580525,4.98830865159783e-06
639325,7691445,1134,14.2801449472759,0.550994996704745,1,0.8523,0.351675,4.98681898066785e-06
639335,7691445,1135,6.91256575958353,0.298750984973971,0.848525,0.2446,0.101875,3.93989588263133e-06
639345,7691445,1136,3.43396626644393,0.156038516652746,0.510325,0.08555,0.028275,4.06661098350388e-06
639355,7691445,1137,3.75038859260685,0.168450849537928,0.539775,0.113325,0.0207,3.3981517135156e-06
639365,7691445,1138,0.849675,0.0424125,0.169175,0.000475,0,0
639375,7691445,1139,2.439375,0.12196875,0.487875,0,0,0
639385,7691445,1140,4.960625,0.24803125,0.992125,0,0,0
639395,7691445,1141,5.392,0.26225,1,0.049,0,0
639405,7691445,1142,4.4445,0.222225,0.8889,0,0,0
639205,7691435,1154,4.66025,0.2330125,0.93205,0,0,0
639215,7691435,1155,2.947175,0.1443625,0.557475,0.019975,0,0
639225,7691435,1156,12.4296663246269,0.491844770289179,1,0.658025,0.30935,4.0811567164179e-06
639235,7691435,1157,16.3669662393162,0.620457264957265,1,0.994175,0.48765,4.05982905982905e-06
639245,7691435,1158,17.6208412715765,0.665344766973533,1,0.9912,0.670175,4.06789413118527e-06
639255,7691435,1159,10.6265952878992,0.430551267993702,0.999775,0.570725,0.1517,5.07197480881693e-06
639265,7691435,1160,9.948473843717,0.406651490232313,0.951525,0.4653,0.209775,5.960929250264e-06
639275,7691435,1161,12.5550469114219,0.498170119463869,0.9971,0.6005,0.395075,5.47785547785548e-06
639285,7691435,1162,17.9120411605585,0.676688510034904,1,0.964775,0.741975,4.04013961605585e-06
639295,7691435,1163,20.0000100826446,0.750000630165289,1,1,1,2.5206611570248e-06
639305,7691435,1164,19.8774999537679,0.745624997110495,1,1,0.9825,-1.1558021266759e-08
639315,7691435,1165,17.6028272556391,0.666962640977444,1,0.927875,0.739975,5.6390977443609e-07
639325,7691435,1166,7.43711245551601,0.327175778469751,1,0.2762,0.0325,3.11387900355873e-06
639335,7691435,1167,4.5665,0.228325,0.9133,0,0,0
639345,7691435,1168,3.13525,0.1567625,0.62705,0,0,0
639355,7691435,1169,4.38375,0.2191875,0.87675,0,0,0
639205,7691425,1186,2.498375,0.12491875,0.499675,0,0,0
639215,7691425,1187,9.52224464244786,0.395151227652991,1,0.458025,0.122575,4.91061196424478e-06
639225,7691425,1188,15.3805150119904,0.5871259382494,1,0.941,0.4075,3.75299760191848e-06
639235,7691425,1189,12.6302384502924,0.488500840643275,1,0.952225,0.001775,3.3625730994152e-06
639245,7691425,1190,10.6463368006352,0.423888237539702,0.92525,0.627975,0.142325,2.9501588077205e-06
639255,7691425,1191,12.4792662853297,0.484632267833109,0.896825,0.703225,0.338475,4.07133243606997e-06
639265,7691425,1192,19.9885011520737,0.749568822004608,0.999425,0.999425,0.999425,2.88018433179723e-07
639275,7691425,1193,19.9643043769433,0.748725273558957,1,1,0.9949,1.0942358287491e-06
639285,7691425,1194,19.5355709390863,0.734018496192893,1,0.98305,0.953025,-1.01522842639594e-06
639295,7691425,1195,13.8693990426458,0.544774940165361,1,0.6157,0.5634,-2.39338555265448e-07
639305,7691425,1196,6.80954469474807,0.302324668421754,0.910925,0.1663,0.132075,-1.32631298320448e-06
639205,7691415,1218,6.63332175786299,0.286538859866437,0.82445,0.25915,0.06255,5.43946574752262e-06
639215,7691415,1219,17.5275941355245,0.662213695970284,1,0.985625,0.663225,4.78388113462405e-06
639225,7691415,1220,12.8833386352857,0.496819602205359,1,0.9724,0.014875,3.40882143704055e-06
639235,7691415,1221,9.94258836032389,0.398888335020243,0.936125,0.645975,0.01345,3.34008097165992e-06
639245,7691415,1222,0.748625,0.03743125,0.149725,0,0,0
639255,7691415,1223,0.598384519572954,0.0275380949733096,0.092825,0.012975,0.00435,2.37989323843416e-06
